        Date        , GPU Core Clock [MHz] , GPU Memory Clock [MHz] , GPU Temperature [?C] , GPU Load [%] , Memory Controller Load [%] , Video Engine Load [%] , Bus Interface Load [%] , Memory Usage (Dedicated) [MB] , Memory Usage (Dynamic) [MB] , PerfCap Reason [] , VDDC [V] ,
23-02-18 7:15:58 PM,1366.5,2003.4,75,15,6,0,0,2455,107,16,0.731,
23-02-18 7:15:59 PM,1366.5,2003.4,74,15,6,0,0,2455,107,16,0.731,
23-02-18 7:16:00 PM,1366.5,2003.4,73,15,6,0,0,2455,107,16,0.731,
23-02-18 7:16:01 PM,822.5,1901.2,72,28,7,0,0,2455,107,16,0.625,
23-02-18 7:16:02 PM,822.5,1901.2,71,26,6,0,0,2455,107,16,0.625,
23-02-18 7:16:03 PM,822.5,1499.8,71,26,7,0,0,2455,107,16,0.625,
23-02-18 7:16:04 PM,822.5,1499.8,70,26,8,0,0,2455,107,16,0.625,
23-02-18 7:16:05 PM,822.5,1499.8,70,26,8,0,0,2455,107,16,0.625,
23-02-18 7:16:06 PM,885.5,1901.2,69,26,7,0,0,2455,107,16,0.625,
23-02-18 7:16:07 PM,885.5,1901.2,69,24,7,0,0,2455,107,16,0.625,
23-02-18 7:16:08 PM,885.5,1901.2,69,24,7,0,0,2455,107,16,0.625,
23-02-18 7:16:09 PM,885.5,1901.2,69,24,7,0,0,2455,107,16,0.625,
23-02-18 7:16:10 PM,885.5,1901.2,69,25,7,0,0,2455,107,16,0.625,
23-02-18 7:16:11 PM,885.5,1901.2,69,24,7,0,0,2455,107,16,0.625,
23-02-18 7:16:12 PM,885.5,1901.2,69,24,7,0,0,2455,107,16,0.625,
23-02-18 7:16:13 PM,885.5,1901.2,69,24,7,0,0,2455,107,16,0.625,
23-02-18 7:16:14 PM,885.5,1901.2,69,25,7,0,0,2455,107,16,0.625,
23-02-18 7:16:15 PM,885.5,1901.2,69,25,7,0,0,2455,107,16,0.625,
23-02-18 7:16:16 PM,885.5,1901.2,69,25,7,0,0,2455,107,16,0.625,
23-02-18 7:16:17 PM,885.5,1901.2,69,25,7,0,0,2455,107,16,0.625,
23-02-18 7:16:18 PM,885.5,1901.2,69,24,7,0,0,2455,107,16,0.625,
23-02-18 7:16:19 PM,885.5,1901.2,68,24,6,0,0,2455,107,16,0.625,
23-02-18 7:16:20 PM,885.5,1901.2,68,23,6,0,0,2455,107,16,0.625,
23-02-18 7:16:21 PM,885.5,1901.2,68,23,6,0,0,2455,107,16,0.625,
23-02-18 7:16:22 PM,885.5,1901.2,68,23,6,0,0,2455,107,16,0.625,
23-02-18 7:16:23 PM,885.5,1901.2,68,25,7,0,0,2455,107,16,0.625,
23-02-18 7:16:24 PM,1303.5,2003.4,71,98,18,0,0,2626,107,16,0.7,
23-02-18 7:16:25 PM,1556.5,2003.4,75,73,16,0,1,2626,108,16,0.812,
23-02-18 7:16:26 PM,1531,2003.4,77,75,16,0,1,2626,108,16,0.8,
23-02-18 7:16:27 PM,1556.5,2003.4,78,76,16,0,1,2626,108,1,0.812,
23-02-18 7:16:28 PM,1556.5,2003.4,78,78,17,0,1,2627,108,16,0.812,
23-02-18 7:16:29 PM,1493,2003.4,79,70,15,0,0,2936,108,16,0.781,
23-02-18 7:16:30 PM,1594.5,2003.4,79,61,17,0,0,2936,108,1,0.831,
23-02-18 7:16:31 PM,1594.5,2003.4,79,65,18,0,0,2601,108,16,0.831,
23-02-18 7:16:32 PM,1556.5,2003.4,79,67,18,0,0,2601,108,16,0.812,
23-02-18 7:16:33 PM,1582,2003.4,79,63,18,0,0,2601,108,16,0.831,
23-02-18 7:16:34 PM,1594.5,2003.4,80,65,19,0,0,2601,108,16,0.831,
23-02-18 7:16:35 PM,1556.5,2003.4,80,66,18,0,0,2601,108,16,0.812,
23-02-18 7:16:36 PM,1531,2003.4,80,65,17,0,0,2601,108,16,0.8,
23-02-18 7:16:37 PM,1556.5,2003.4,80,68,19,0,0,2601,108,16,0.812,
23-02-18 7:16:38 PM,1556.5,2003.4,80,68,19,0,0,2601,108,16,0.812,
23-02-18 7:16:39 PM,1531,2003.4,80,67,18,0,0,2601,108,16,0.8,
23-02-18 7:16:40 PM,1531,2003.4,81,69,18,0,0,2601,108,16,0.8,
23-02-18 7:16:41 PM,1569,2003.4,81,69,19,0,0,2431,93,1,0.825,
23-02-18 7:16:42 PM,1556.5,2003.4,81,63,18,0,0,2420,92,16,0.812,
23-02-18 7:16:43 PM,1582,2003.4,81,62,17,0,0,2417,92,16,0.8,
23-02-18 7:16:44 PM,1632.5,2003.4,81,57,17,0,0,2278,85,16,0.862,
23-02-18 7:16:45 PM,1632.5,2003.4,80,25,13,0,0,2118,85,16,0.862,
23-02-18 7:16:46 PM,139,202.5,74,0,0,0,0,426,58,16,0.625,
23-02-18 7:16:48 PM,468,2003.4,69,5,0,0,0,16,8,1,0.625,
23-02-18 7:16:49 PM,1063,2003.4,69,0,0,0,0,18,9,16,0.625,
23-02-18 7:16:50 PM,1063,2003.4,69,0,0,0,0,149,13,16,0.625,
23-02-18 7:16:51 PM,1063,2003.4,69,1,0,0,0,150,17,16,0.625,
23-02-18 7:16:52 PM,1063,2003.4,69,5,1,0,1,171,24,16,0.625,
23-02-18 7:16:53 PM,1063,2003.4,69,0,1,0,0,197,26,16,0.625,
23-02-18 7:16:54 PM,1063,2003.4,70,21,6,0,0,993,85,16,0.625,
23-02-18 7:16:55 PM,1063,2003.4,70,18,6,0,0,1036,93,16,0.625,
23-02-18 7:16:56 PM,1063,2003.4,70,19,7,0,0,1029,93,16,0.625,
23-02-18 7:16:57 PM,1063,2003.4,70,19,8,0,0,1055,92,16,0.625,
23-02-18 7:16:58 PM,949,2003.4,70,23,8,0,0,1055,92,16,0.625,
23-02-18 7:16:59 PM,949,2003.4,69,24,8,0,0,1096,93,16,0.625,
23-02-18 7:17:00 PM,822.5,1901.2,69,23,7,0,0,1140,114,16,0.625,
23-02-18 7:17:01 PM,822.5,1901.2,69,27,9,0,0,1140,114,16,0.625,
23-02-18 7:17:02 PM,822.5,1901.2,69,6,2,0,4,1241,131,16,0.625,
23-02-18 7:17:03 PM,822.5,1499.8,69,24,7,0,0,1497,133,16,0.625,
23-02-18 7:17:04 PM,822.5,1499.8,68,25,8,0,0,1516,133,16,0.625,
23-02-18 7:17:05 PM,822.5,1499.8,68,21,7,0,0,1519,133,16,0.625,
23-02-18 7:17:06 PM,835,1901.2,68,25,6,0,0,1519,133,16,0.625,
23-02-18 7:17:07 PM,835,1901.2,68,25,6,0,0,1533,133,16,0.625,
23-02-18 7:17:08 PM,835,1901.2,69,24,6,0,0,1533,133,16,0.625,
23-02-18 7:17:09 PM,835,1901.2,68,24,6,0,0,1533,133,16,0.625,
23-02-18 7:17:10 PM,835,1901.2,68,3,2,0,0,1540,134,16,0.625,
23-02-18 7:17:11 PM,835,1901.2,68,26,6,0,0,1556,134,16,0.625,
23-02-18 7:17:12 PM,835,1901.2,68,26,7,0,0,1556,134,16,0.625,
23-02-18 7:17:13 PM,835,1901.2,68,26,6,0,0,1556,134,16,0.625,
23-02-18 7:17:14 PM,835,1901.2,68,23,6,0,0,1737,136,16,0.625,
23-02-18 7:17:15 PM,1670.5,2003.4,73,39,12,0,0,1737,136,0,0.881,
23-02-18 7:17:16 PM,1657.5,2003.4,76,40,11,0,0,1737,137,16,0.875,
23-02-18 7:17:17 PM,1670.5,2003.4,77,37,10,0,0,1737,137,0,0.881,
23-02-18 7:17:18 PM,1645,2003.4,77,43,13,0,0,1737,137,16,0.862,
23-02-18 7:17:19 PM,1620,2003.4,78,47,13,0,0,1737,137,1,0.85,
23-02-18 7:17:20 PM,1607,2003.4,78,30,9,0,0,1737,137,16,0.843,
23-02-18 7:17:21 PM,1645,2003.4,79,40,14,0,0,1737,138,16,0.862,
23-02-18 7:17:22 PM,1657.5,2003.4,78,21,8,0,0,1737,138,16,0.875,
23-02-18 7:17:23 PM,1645,2003.4,78,35,13,0,0,1737,138,16,0.862,
23-02-18 7:17:24 PM,1620,2003.4,79,34,12,0,0,1737,138,16,0.85,
23-02-18 7:17:25 PM,1594.5,2003.4,77,10,4,0,3,2137,146,16,0.831,
23-02-18 7:17:26 PM,1620,2003.4,77,18,7,0,0,2547,146,16,0.85,
23-02-18 7:17:27 PM,1620,2003.4,75,3,3,0,0,2577,146,16,0.85,
23-02-18 7:17:28 PM,1518.5,2003.4,78,75,17,0,0,2581,150,16,0.793,
23-02-18 7:17:29 PM,1569,2003.4,79,80,20,0,0,2590,151,1,0.812,
23-02-18 7:17:30 PM,1531,2003.4,80,71,16,0,0,2590,151,16,0.8,
23-02-18 7:17:31 PM,1556.5,2003.4,80,76,15,0,0,2590,151,16,0.812,
23-02-18 7:17:32 PM,1594.5,2003.4,80,77,21,0,0,2590,151,1,0.812,
23-02-18 7:17:33 PM,1556.5,2003.4,81,71,20,0,0,2590,152,16,0.812,
23-02-18 7:17:34 PM,1556.5,2003.4,81,70,15,0,1,2590,152,16,0.812,
23-02-18 7:17:35 PM,1582,2003.4,81,77,16,0,1,2591,152,16,0.8,
23-02-18 7:17:36 PM,1632.5,2003.4,81,64,15,0,0,2591,152,16,0.862,
23-02-18 7:17:37 PM,1582,2003.4,81,64,15,0,0,2591,152,16,0.831,
23-02-18 7:17:38 PM,1569,2003.4,81,66,15,0,0,2592,152,16,0.812,
23-02-18 7:17:39 PM,1506,2003.4,81,73,20,0,0,2592,152,16,0.812,
23-02-18 7:17:40 PM,1493,2003.4,81,82,23,0,0,2592,153,1,0.781,
23-02-18 7:17:41 PM,1594.5,2003.4,80,54,19,0,0,2592,153,16,0.843,
23-02-18 7:17:42 PM,1594.5,2003.4,78,21,9,0,0,2592,153,16,0.843,
23-02-18 7:17:43 PM,1594.5,2003.4,77,20,9,0,0,2592,153,16,0.843,
23-02-18 7:17:44 PM,1594.5,2003.4,76,13,6,0,0,2592,153,16,0.843,
23-02-18 7:17:45 PM,1594.5,2003.4,76,14,6,0,0,2592,153,16,0.843,
23-02-18 7:17:46 PM,1594.5,2003.4,76,13,5,0,0,2592,153,16,0.843,
23-02-18 7:17:47 PM,1594.5,2003.4,76,13,5,0,0,2592,153,16,0.843,
23-02-18 7:17:48 PM,1594.5,2003.4,75,13,5,0,0,2592,153,16,0.831,
23-02-18 7:17:49 PM,1594.5,2003.4,75,12,6,0,0,2592,153,16,0.831,
23-02-18 7:17:50 PM,1594.5,2003.4,75,13,6,0,0,2592,153,16,0.831,
23-02-18 7:17:51 PM,822.5,1901.2,73,23,6,0,0,2592,153,16,0.625,
23-02-18 7:17:52 PM,822.5,1901.2,72,24,6,0,0,2592,153,16,0.625,
23-02-18 7:17:53 PM,822.5,1901.2,71,23,6,0,0,2592,153,16,0.625,
23-02-18 7:17:54 PM,822.5,1499.8,71,23,8,0,0,2592,153,16,0.625,
23-02-18 7:17:55 PM,822.5,1499.8,70,22,7,0,0,2592,153,16,0.625,
23-02-18 7:17:56 PM,847.5,1901.2,70,44,6,0,0,2592,153,16,0.625,
23-02-18 7:17:57 PM,847.5,1901.2,70,23,6,0,0,2592,153,16,0.625,
23-02-18 7:17:58 PM,847.5,1901.2,70,22,6,0,0,2592,153,16,0.625,
23-02-18 7:17:59 PM,847.5,1901.2,70,22,6,0,0,2592,153,16,0.625,
23-02-18 7:18:00 PM,847.5,1901.2,70,22,6,0,0,2592,153,16,0.625,
23-02-18 7:18:01 PM,847.5,1901.2,70,23,6,0,0,2592,153,16,0.625,
23-02-18 7:18:02 PM,847.5,1901.2,70,22,6,0,0,2592,153,16,0.625,
23-02-18 7:18:03 PM,847.5,1901.2,70,22,6,0,0,2592,153,16,0.625,
23-02-18 7:18:04 PM,847.5,1901.2,70,22,6,0,0,2592,153,16,0.625,
23-02-18 7:18:05 PM,847.5,1901.2,70,21,6,0,0,2592,153,16,0.625,
23-02-18 7:18:06 PM,847.5,1901.2,70,22,6,0,0,2592,153,16,0.625,
23-02-18 7:18:07 PM,847.5,1901.2,69,22,6,0,0,2592,153,16,0.625,
23-02-18 7:18:08 PM,847.5,1901.2,69,23,6,0,0,2592,153,16,0.625,
23-02-18 7:18:09 PM,847.5,1901.2,69,22,6,0,0,2592,153,16,0.625,
23-02-18 7:18:10 PM,847.5,1901.2,69,22,6,0,0,2592,153,16,0.625,
23-02-18 7:18:11 PM,847.5,1901.2,69,22,6,0,0,2592,153,16,0.625,
23-02-18 7:18:12 PM,847.5,1901.2,69,22,6,0,0,2592,153,16,0.625,
23-02-18 7:18:13 PM,847.5,1901.2,69,23,6,0,0,2592,153,16,0.625,
23-02-18 7:18:14 PM,847.5,1901.2,69,22,6,0,0,2592,153,16,0.625,
23-02-18 7:18:15 PM,847.5,1901.2,69,22,6,0,0,2592,153,16,0.625,
23-02-18 7:18:16 PM,847.5,1901.2,69,22,6,0,0,2592,153,16,0.625,
23-02-18 7:18:17 PM,847.5,1901.2,69,21,6,0,0,2592,153,16,0.625,
23-02-18 7:18:18 PM,847.5,1901.2,69,21,6,0,0,2592,153,16,0.625,
23-02-18 7:18:19 PM,847.5,1901.2,69,22,6,0,0,2592,153,16,0.625,
23-02-18 7:18:20 PM,847.5,1901.2,69,22,6,0,0,2592,153,16,0.625,
23-02-18 7:18:21 PM,847.5,1901.2,69,21,6,0,0,2592,153,16,0.625,
23-02-18 7:18:22 PM,847.5,1901.2,69,22,6,0,0,2592,153,16,0.625,
23-02-18 7:18:23 PM,847.5,1901.2,69,22,6,0,0,2592,153,16,0.625,
23-02-18 7:18:24 PM,847.5,1901.2,68,23,6,0,0,2592,153,16,0.625,
23-02-18 7:18:25 PM,847.5,1901.2,68,23,6,0,0,2592,153,16,0.625,
23-02-18 7:18:26 PM,847.5,1901.2,68,22,6,0,0,2592,153,16,0.625,
23-02-18 7:18:27 PM,847.5,1901.2,68,23,6,0,0,2592,153,16,0.625,
23-02-18 7:18:28 PM,847.5,1901.2,68,22,6,0,0,2592,153,16,0.625,
23-02-18 7:18:29 PM,847.5,1901.2,68,22,6,0,0,2592,153,16,0.625,
23-02-18 7:18:30 PM,847.5,1901.2,68,21,6,0,0,2592,153,16,0.625,
23-02-18 7:18:31 PM,847.5,1901.2,68,21,6,0,0,2592,153,16,0.625,
23-02-18 7:18:32 PM,847.5,1901.2,68,21,6,0,0,2592,153,16,0.625,
23-02-18 7:18:33 PM,847.5,1901.2,68,22,6,0,0,2592,153,16,0.625,
23-02-18 7:18:34 PM,847.5,1901.2,68,22,6,0,0,2592,153,16,0.625,
23-02-18 7:18:35 PM,847.5,1901.2,68,22,6,0,0,2592,153,16,0.625,
23-02-18 7:18:36 PM,847.5,1901.2,68,22,6,0,0,2592,153,16,0.625,
23-02-18 7:18:37 PM,847.5,1901.2,68,22,6,0,0,2592,153,16,0.625,
23-02-18 7:18:38 PM,847.5,1901.2,68,23,6,0,0,2592,153,16,0.625,
23-02-18 7:18:39 PM,847.5,1901.2,68,22,6,0,0,2592,153,16,0.625,
23-02-18 7:18:40 PM,847.5,1901.2,68,21,6,0,0,2592,153,16,0.625,
23-02-18 7:18:41 PM,847.5,1901.2,68,23,6,0,0,2592,153,16,0.625,
23-02-18 7:18:42 PM,822.5,1499.8,68,26,8,0,0,2592,153,16,0.625,
23-02-18 7:18:43 PM,822.5,1499.8,67,24,8,0,0,2592,153,16,0.625,
23-02-18 7:18:44 PM,822.5,1499.8,67,25,8,0,0,2592,153,16,0.625,
23-02-18 7:18:45 PM,885.5,1901.2,67,23,6,0,0,2592,153,16,0.625,
23-02-18 7:18:46 PM,885.5,1901.2,68,23,6,0,0,2592,153,16,0.625,
23-02-18 7:18:47 PM,885.5,1901.2,68,22,6,0,0,2592,153,16,0.625,
23-02-18 7:18:48 PM,885.5,1901.2,68,22,6,0,0,2592,153,16,0.625,
23-02-18 7:18:49 PM,885.5,1901.2,68,24,6,0,0,2592,153,16,0.625,
23-02-18 7:18:50 PM,885.5,1901.2,67,5,2,0,0,2465,108,16,0.625,
23-02-18 7:18:51 PM,139,202.5,66,2,0,0,0,769,65,16,0.625,
23-02-18 7:18:52 PM,139,202.5,65,0,0,0,0,307,21,16,0.625,
23-02-18 7:18:53 PM,139,202.5,64,0,0,0,0,302,14,16,0.625,
23-02-18 7:18:54 PM,139,202.5,63,0,0,0,0,302,14,16,0.625,
23-02-18 7:18:55 PM,139,202.5,63,0,0,0,0,302,14,16,0.625,
23-02-18 7:18:56 PM,139,202.5,62,0,0,0,0,302,14,16,0.625,
23-02-18 7:18:57 PM,139,202.5,62,0,0,0,0,301,11,16,0.625,
23-02-18 7:18:58 PM,139,202.5,62,0,0,0,0,164,1,16,0.625,
23-02-18 7:18:59 PM,139,202.5,62,0,0,0,0,164,1,16,0.625,
23-02-18 7:19:00 PM,139,202.5,61,0,0,0,0,164,1,16,0.625,
23-02-18 7:19:01 PM,139,202.5,61,0,0,0,0,164,1,16,0.625,
23-02-18 7:19:02 PM,139,202.5,61,0,0,0,0,164,1,16,0.625,
23-02-18 7:19:03 PM,139,202.5,61,0,0,0,0,164,1,16,0.625,
23-02-18 7:19:20 PM,607.5,202.5,61,0,0,0,0,0,0,16,0.625,
23-02-18 7:19:30 PM,607.5,202.5,60,0,0,0,0,1,0,16,0.625,
23-02-18 7:19:38 PM,139,202.5,59,3,0,0,1,4,0,16,0.625,
23-02-18 7:19:39 PM,1063,2003.4,60,0,0,0,0,15,2,16,0.631,
23-02-18 7:19:40 PM,1063,2003.4,61,2,0,0,0,160,13,16,0.631,
23-02-18 7:19:41 PM,1063,2003.4,61,1,0,0,0,149,13,16,0.631,
23-02-18 7:19:42 PM,1063,2003.4,61,1,0,0,0,158,14,16,0.631,
23-02-18 7:19:43 PM,1063,2003.4,62,1,1,0,0,200,39,16,0.631,
23-02-18 7:19:44 PM,1063,2003.4,63,20,7,0,0,939,44,16,0.631,
23-02-18 7:19:45 PM,1063,2003.4,63,20,7,0,0,960,52,16,0.631,
23-02-18 7:19:46 PM,1063,2003.4,63,21,7,0,0,969,58,16,0.631,
23-02-18 7:19:47 PM,1063,2003.4,63,18,7,0,0,972,59,16,0.631,
23-02-18 7:19:48 PM,1063,2003.4,63,20,7,0,0,1020,68,16,0.631,
23-02-18 7:19:49 PM,1063,2003.4,63,18,7,0,0,1030,79,16,0.631,
23-02-18 7:19:50 PM,1063,2003.4,64,20,7,0,0,1046,81,16,0.631,
23-02-18 7:19:51 PM,1063,2003.4,64,22,8,0,0,1092,103,16,0.631,
23-02-18 7:19:52 PM,1063,2003.4,64,24,9,0,0,1109,108,16,0.631,
23-02-18 7:19:53 PM,1063,2003.4,64,24,9,0,0,1115,109,16,0.631,
23-02-18 7:25:00 PM,1645,2003.4,82,37,14,0,0,1713,68,16,0.875,
23-02-18 7:25:00 PM,1645,2003.4,82,37,14,0,0,1713,68,16,0.875,
23-02-18 7:25:01 PM,1645,2003.4,82,37,14,0,0,1713,68,16,0.875,
23-02-18 7:25:02 PM,1645,2003.4,82,37,14,0,0,1713,68,16,0.875,
23-02-18 7:25:03 PM,1645,2003.4,82,37,15,0,0,1713,68,16,0.875,
23-02-18 7:25:04 PM,1645,2003.4,82,37,15,0,0,1713,68,16,0.875,
23-02-18 7:25:05 PM,1645,2003.4,82,37,15,0,0,1713,68,16,0.875,
23-02-18 7:25:06 PM,1645,2003.4,82,38,15,0,0,1713,68,16,0.875,
23-02-18 7:25:07 PM,1645,2003.4,82,37,15,0,0,1713,68,16,0.875,
23-02-18 7:25:08 PM,1645,2003.4,82,37,15,0,0,1713,68,16,0.875,
23-02-18 7:25:09 PM,1645,2003.4,82,38,15,0,0,1713,68,16,0.875,
23-02-18 7:25:11 PM,1645,2003.4,82,38,15,0,0,1713,68,16,0.875,
23-02-18 7:25:12 PM,1645,2003.4,82,36,14,0,0,1716,68,16,0.875,
23-02-18 7:25:13 PM,1645,2003.4,82,38,22,0,0,1718,69,0,0.881,
23-02-18 7:25:13 PM,1657.5,2003.4,83,52,25,0,0,1718,69,16,0.875,
23-02-18 7:25:14 PM,1607,2003.4,84,57,27,0,0,1721,69,16,0.843,
23-02-18 7:25:15 PM,1620,2003.4,82,34,19,0,0,1988,74,16,0.85,
23-02-18 7:25:17 PM,1620,2003.4,80,22,11,0,0,1994,75,16,0.85,
23-02-18 7:25:18 PM,1620,2003.4,79,23,11,0,0,2256,75,16,0.85,
23-02-18 7:25:19 PM,1620,2003.4,79,14,6,0,1,2278,82,16,0.85,
23-02-18 7:25:19 PM,1620,2003.4,78,15,6,0,0,2287,84,16,0.85,
23-02-18 7:25:21 PM,1620,2003.4,78,16,6,0,0,2308,86,16,0.85,
23-02-18 7:25:21 PM,1620,2003.4,78,16,6,0,0,2362,106,16,0.85,
23-02-18 7:25:22 PM,1620,2003.4,78,16,6,0,0,2376,115,16,0.85,
23-02-18 7:25:23 PM,1620,2003.4,78,15,6,0,0,2376,115,16,0.85,
23-02-18 7:25:24 PM,1620,2003.4,78,17,6,0,0,2382,120,16,0.85,
23-02-18 7:25:26 PM,1620,2003.4,78,17,6,0,0,2391,123,16,0.85,
23-02-18 7:25:27 PM,1620,2003.4,78,14,6,0,0,2392,124,16,0.85,
23-02-18 7:25:27 PM,1620,2003.4,77,16,6,0,0,2392,124,16,0.85,
23-02-18 7:25:29 PM,911,1901.2,76,25,6,0,0,2394,125,16,0.625,
23-02-18 7:25:30 PM,1063,2003.4,74,28,7,0,1,2438,156,16,0.625,
23-02-18 7:25:31 PM,1063,2003.4,74,25,6,0,0,2470,156,16,0.625,
23-02-18 7:25:32 PM,1063,2003.4,74,24,6,0,2,2527,157,16,0.625,
23-02-18 7:25:32 PM,961.5,2003.4,73,26,6,0,0,2583,157,16,0.625,
23-02-18 7:25:33 PM,961.5,2003.4,73,26,6,0,0,2583,157,16,0.625,
23-02-18 7:25:34 PM,961.5,2003.4,73,27,6,0,0,2583,157,16,0.625,
23-02-18 7:25:35 PM,822.5,1901.2,73,29,6,0,0,2583,157,16,0.625,
23-02-18 7:25:36 PM,822.5,1901.2,72,29,6,0,0,2583,157,16,0.625,
23-02-18 7:25:37 PM,822.5,1499.8,72,30,8,0,0,2583,157,16,0.625,
23-02-18 7:25:38 PM,822.5,1499.8,72,29,8,0,0,2583,157,16,0.625,
23-02-18 7:25:39 PM,822.5,1499.8,71,29,8,0,0,2583,157,16,0.625,
23-02-18 7:25:40 PM,1442.5,2003.4,74,88,19,0,0,2574,158,16,0.762,
23-02-18 7:25:41 PM,1556.5,2003.4,79,73,17,0,0,2574,158,16,0.812,
23-02-18 7:25:42 PM,1531,2003.4,80,78,18,0,0,2574,158,16,0.8,
23-02-18 7:25:43 PM,1531,2003.4,81,83,21,0,1,2576,158,1,0.781,
23-02-18 7:25:45 PM,1480.5,2003.4,82,90,25,0,1,2576,158,16,0.775,
23-02-18 7:25:45 PM,1620,2003.4,82,74,24,0,0,2576,158,16,0.85,
23-02-18 7:25:46 PM,1620,2003.4,79,23,9,0,0,2576,158,16,0.85,
23-02-18 7:25:47 PM,1620,2003.4,79,24,9,0,0,2576,158,16,0.85,
23-02-18 7:25:48 PM,1620,2003.4,78,17,6,0,0,2884,158,16,0.85,
23-02-18 7:25:49 PM,1620,2003.4,78,17,6,0,0,2884,158,16,0.85,
23-02-18 7:25:50 PM,1620,2003.4,78,17,6,0,0,2884,158,16,0.85,
23-02-18 7:25:52 PM,1620,2003.4,77,13,6,0,0,2884,158,16,0.85,
23-02-18 7:25:52 PM,1620,2003.4,77,13,6,0,0,2884,158,16,0.85,
23-02-18 7:25:53 PM,1620,2003.4,77,12,5,0,0,2884,158,16,0.85,
23-02-18 7:25:54 PM,1620,2003.4,77,14,6,0,0,2884,158,16,0.85,
23-02-18 7:25:55 PM,1620,2003.4,77,14,6,0,0,2884,158,16,0.85,
23-02-18 7:25:56 PM,1620,2003.4,76,14,6,0,0,2884,158,16,0.85,
23-02-18 7:25:57 PM,1620,2003.4,77,14,6,0,0,2884,158,16,0.85,
23-02-18 7:25:58 PM,1620,2003.4,76,14,6,0,0,2884,158,16,0.85,
23-02-18 7:25:59 PM,1620,2003.4,76,14,6,0,0,2884,158,16,0.85,
23-02-18 7:26:00 PM,1620,2003.4,76,14,6,0,0,2884,158,16,0.85,
23-02-18 7:26:01 PM,1620,2003.4,76,14,6,0,0,2884,158,16,0.85,
23-02-18 7:26:02 PM,1620,2003.4,76,14,6,0,0,2884,158,16,0.85,
23-02-18 7:26:03 PM,1620,2003.4,76,14,6,0,0,2884,136,16,0.85,
23-02-18 7:26:04 PM,1620,2003.4,76,14,6,0,0,2884,136,16,0.85,
23-02-18 7:26:05 PM,1620,2003.4,76,14,6,0,0,2884,136,16,0.85,
23-02-18 7:26:06 PM,1620,2003.4,76,14,6,0,0,2884,136,16,0.85,
23-02-18 7:26:07 PM,1620,2003.4,76,14,6,0,0,2884,136,16,0.85,
23-02-18 7:26:08 PM,1620,2003.4,76,14,6,0,0,2884,136,16,0.85,
23-02-18 7:26:09 PM,1620,2003.4,76,14,6,0,0,2884,136,16,0.85,
23-02-18 7:26:10 PM,1620,2003.4,76,14,6,0,0,2884,136,16,0.85,
23-02-18 7:26:11 PM,1620,2003.4,76,14,6,0,0,2884,136,16,0.85,
23-02-18 7:26:12 PM,1620,2003.4,76,14,6,0,0,2884,136,16,0.85,
23-02-18 7:26:13 PM,1620,2003.4,76,14,6,0,0,2884,136,16,0.85,
23-02-18 7:26:14 PM,1620,2003.4,76,15,6,0,0,2884,136,16,0.85,
23-02-18 7:26:15 PM,1620,2003.4,76,14,6,0,0,2884,136,16,0.85,
23-02-18 7:26:16 PM,1620,2003.4,76,14,6,0,0,2884,136,16,0.85,
23-02-18 7:26:17 PM,1620,2003.4,76,14,6,0,0,2884,136,16,0.85,
23-02-18 7:26:18 PM,1620,2003.4,76,14,6,0,0,2884,136,16,0.85,
23-02-18 7:26:19 PM,1620,2003.4,76,14,6,0,0,2884,136,16,0.85,
23-02-18 7:26:20 PM,1620,2003.4,76,14,6,0,0,2884,136,16,0.85,
23-02-18 7:26:21 PM,1620,2003.4,76,14,6,0,0,2884,136,16,0.85,
23-02-18 7:26:22 PM,1620,2003.4,76,14,6,0,0,2884,136,16,0.85,
23-02-18 7:26:23 PM,822.5,1901.2,73,27,6,0,0,2884,136,16,0.625,
23-02-18 7:26:24 PM,822.5,1901.2,73,26,6,0,0,2884,136,16,0.625,
23-02-18 7:26:25 PM,822.5,1901.2,72,27,6,0,0,2884,136,16,0.625,
23-02-18 7:26:26 PM,822.5,1499.8,72,27,8,0,0,2884,136,16,0.625,
23-02-18 7:26:27 PM,822.5,1499.8,71,26,8,0,0,2884,136,16,0.625,
23-02-18 7:26:28 PM,911,1901.2,71,47,7,0,0,2884,136,16,0.625,
23-02-18 7:26:29 PM,911,1901.2,71,24,6,0,0,2884,136,16,0.625,
23-02-18 7:26:30 PM,911,1901.2,71,24,6,0,0,2884,136,16,0.625,
23-02-18 7:26:31 PM,911,1901.2,71,24,6,0,0,2884,136,16,0.625,
23-02-18 7:26:32 PM,911,1901.2,71,24,6,0,0,2884,136,16,0.625,
23-02-18 7:26:33 PM,911,1901.2,71,24,6,0,0,2884,136,16,0.625,
23-02-18 7:26:34 PM,911,1901.2,71,24,6,0,0,2884,136,16,0.625,
23-02-18 7:26:35 PM,911,1901.2,71,24,6,0,0,2884,136,16,0.625,
23-02-18 7:26:36 PM,911,1901.2,71,24,6,0,0,2884,136,16,0.625,
23-02-18 7:26:37 PM,911,1901.2,71,24,6,0,0,2884,136,16,0.625,
23-02-18 7:26:38 PM,911,1901.2,71,24,6,0,0,2884,136,16,0.625,
23-02-18 7:26:39 PM,911,1901.2,70,24,6,0,0,2884,136,16,0.625,
23-02-18 7:26:40 PM,911,1901.2,71,24,6,0,0,2884,136,16,0.625,
